Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
12, 3, eco7, 7, 521671, 4.9, 14, 5.81, 88.27, 45.82, 82.46, 0.01, 0.04, 2.91, 
12, 3, eco8, 8, 580739, 3.6, 10.6, 3.45, 4.85, 3.86, 1.41, 0, 0.01, 2.75, 
12, 3, eco9, 9, 336263, 9.3, 7.3, 4.48, 3.85, 3.04, -0.63, 0.01, 0.03, 2.77, 
12, 3, eco10, 10, 254883, 5.2, 13.9, 5, 273.6, 140.6, 268.6, 0.01, 0.12, 3.65, 
12, 4, eco1, 1, 472775, 7.6, 12.9, 9.8, 38.57, 23.92, 28.77, 0.01, 0.06, 3.68, 
12, 4, eco2, 2, 369410, 1, 20, 0.05, 0.84, 0.47, 0.79, 0, 0, 1.23, 
12, 4, eco3, 3, 292243, 5.2, 13.4, 8.73, 41.44, 27.14, 32.71, 0.01, 0.01, 6.53, 
12, 4, eco4, 4, 482063, 7.4, 14.1, 9.85, 107.59, 63.57, 97.74, 0.01, 0.09, 5.43, 
12, 4, eco5, 5, 279971, 7.5, 11.5, 8.54, 314.97, 170.58, 306.43, 0.01, 0.23, 4.54, 
12, 4, eco6, 6, 936093, 3.5, 14.4, 4.59, 6.73, 5.3, 2.14, 0, 0, 3.54, 
12, 4, eco7, 7, 521671, 4.3, 16.2, 4.31, 77.88, 41.3, 73.57, 0, 0.02, 2.9, 
12, 4, eco8, 8, 580739, 3, 14.8, 2.39, 4.75, 3.56, 2.35, 0, 0, 2.7, 
12, 4, eco9, 9, 336263, 7.9, 11.6, 12.93, 6.33, 6.99, -6.61, 0.01, 0.03, 2.19, 
12, 4, eco10, 10, 254883, 4.7, 16.9, 6.1, 253.85, 134.48, 247.75, 0.01, 0.06, 3.19, 
12, 5, eco1, 1, 472775, 0.2, 16.9, 1.71, 11.51, 7.43, 9.8, 0, 0, 2.94, 
12, 5, eco2, 2, 369410, 0, 24.8, 0, 0.48, 0.26, 0.48, 0, 0, 0.99, 
12, 5, eco3, 3, 292243, 0.1, 18.4, 3.16, 29.18, 18.57, 26.02, 0, 0, 5.25, 
12, 5, eco4, 4, 482063, 0.1, 18, 3.3, 56.13, 35.19, 52.83, 0, 0, 4.32, 
12, 5, eco5, 5, 279971, 0.1, 16.1, 5.9, 135.59, 78.12, 129.69, 0, 0, 3.59, 
12, 5, eco6, 6, 936093, 0, 18.7, 0.52, 2.68, 1.81, 2.16, 0, 0, 2.84, 
12, 5, eco7, 7, 521671, 0.1, 18.2, 2.27, 25.88, 14.16, 23.61, 0, 0, 2.39, 
12, 5, eco8, 8, 580739, 0, 20.4, 0.28, 1.01, 0.68, 0.73, 0, 0, 2.16, 
12, 5, eco9, 9, 336263, 0.2, 16.9, 0.89, 1.95, 1.47, 1.07, 0, 0, 1.78, 
12, 5, eco10, 10, 254883, 0.1, 19, 4.56, 65.7, 36.27, 61.15, 0, 0, 2.6, 
12, 6, eco1, 1, 472775, 0, 19.5, 0.96, 7.61, 4.79, 6.65, 0, 0, 2.35, 
12, 6, eco2, 2, 369410, 0, 28.1, 0, 0.49, 0.27, 0.49, 0, 0, 0.79, 
12, 6, eco3, 3, 292243, 0, 21.3, 2.47, 15.69, 9.98, 13.23, 0, 0, 4.2, 
12, 6, eco4, 4, 482063, 0, 20.8, 2.61, 42.34, 26.48, 39.73, 0, 0, 3.46, 
12, 6, eco5, 5, 279971, 0, 19.3, 5.23, 83.75, 48.24, 78.52, 0, 0, 2.87, 
12, 6, eco6, 6, 936093, 0, 21.6, 0.27, 1.56, 1.03, 1.29, 0, 0, 2.27, 
12, 6, eco7, 7, 521671, 0, 19.5, 1.93, 16.09, 8.79, 14.16, 0, 0, 1.91, 
12, 6, eco8, 8, 580739, 0, 23.6, 0.21, 0.71, 0.48, 0.5, 0, 0, 1.73, 
12, 6, eco9, 9, 336263, 0, 19.9, 0.06, 1.3, 0.84, 1.23, 0, 0, 1.42, 
12, 6, eco10, 10, 254883, 0, 20.5, 4.05, 42.49, 23.21, 38.44, 0, 0, 2.08, 
13, 7, eco1, 1, 472775, 1.8, 24, 0.98, 8.12, 4.87, 7.14, 0, 0, 2.76, 
13, 7, eco2, 2, 369410, 1.4, 31.8, 0, 0.71, 0.38, 0.71, 0, 0, -0.15, 
13, 7, eco3, 3, 292243, 0.7, 25.5, 2.04, 11.02, 6.7, 8.98, 0, 0, 3.7, 
13, 7, eco4, 4, 482063, 1.8, 25.2, 2.52, 36.04, 21.53, 33.52, 0, 0, 3.62, 
13, 7, eco5, 5, 279971, 3.4, 23.2, 6.14, 128.2, 71.48, 122.06, 0, 0, 3.1, 
13, 7, eco6, 6, 936093, 1.6, 25.9, 0.28, 1.57, 1.02, 1.3, 0, 0, 2.47, 
13, 7, eco7, 7, 521671, 0.1, 22, 1.64, 10.93, 5.9, 9.29, 0, 0, 1.6, 
13, 7, eco8, 8, 580739, 0.4, 28.1, 0.14, 0.72, 0.47, 0.58, 0, 0, 1.56, 
13, 7, eco9, 9, 336263, 0.4, 23.6, 0, 1, 0.61, 1, 0, 0, 1.32, 
13, 7, eco10, 10, 254883, 0.5, 23.8, 3.58, 34.38, 18.22, 30.79, 0, 0, 1.91, 
13, 8, eco1, 1, 472775, 0.7, 22.8, 1.02, 6.88, 4.14, 5.85, 0, 0, 2.39, 
13, 8, eco2, 2, 369410, 1.6, 30.6, 0, 0.66, 0.35, 0.66, 0, 0, -0.23, 
13, 8, eco3, 3, 292243, 0.1, 24.1, 2.13, 8.77, 5.44, 6.64, 0, 0, 3.01, 
13, 8, eco4, 4, 482063, 0.9, 24.2, 2.69, 30.79, 18.43, 28.1, 0, 0, 3.28, 
13, 8, eco5, 5, 279971, 1.7, 21.8, 5.58, 109.26, 61.3, 103.68, 0, 0, 3.04, 
13, 8, eco6, 6, 936093, 1.1, 25.1, 0.3, 1.49, 0.98, 1.19, 0, 0, 2.37, 
13, 8, eco7, 7, 521671, 0, 22.2, 1.51, 9.31, 5.02, 7.8, 0, 0, 1.29, 
13, 8, eco8, 8, 580739, 0.7, 26.5, 0.19, 0.73, 0.49, 0.54, 0, 0, 1.57, 
13, 8, eco9, 9, 336263, 1.3, 22, 0.01, 1.19, 0.73, 1.18, 0, 0, 1.66, 
13, 8, eco10, 10, 254883, 0, 23.9, 3.19, 29.04, 15.3, 25.85, 0, 0, 1.55, 
13, 9, eco1, 1, 472775, 0.8, 18.7, 1.46, 8.38, 5.13, 6.92, 0, 0, 1.97, 
13, 9, eco2, 2, 369410, 0.2, 26.4, 0, 0.43, 0.23, 0.43, 0, 0, -0.08, 
13, 9, eco3, 3, 292243, 1, 19.2, 2.84, 13.3, 8.23, 10.46, 0, 0, 2.89, 
13, 9, eco4, 4, 482063, 0.2, 20.1, 3.16, 31.25, 18.96, 28.08, 0, 0, 2.73, 
13, 9, eco5, 5, 279971, 0.9, 17.7, 5.87, 120.68, 68.15, 114.81, 0, 0, 2.82, 
13, 9, eco6, 6, 936093, 0.2, 20.9, 0.34, 1.34, 0.9, 1, 0, 0, 1.98, 
13, 9, eco7, 7, 521671, 0.4, 20.2, 1.89, 10.38, 5.67, 8.49, 0, 0, 1.22, 
13, 9, eco8, 8, 580739, 1.6, 20.6, 0.37, 1.16, 0.79, 0.8, 0, 0, 1.72, 
13, 9, eco9, 9, 336263, 1.7, 16.8, 1.3, 1.97, 1.53, 0.67, 0, 0, 1.47, 
13, 9, eco10, 10, 254883, 0.2, 21.8, 3.68, 28.44, 15.11, 24.76, 0, 0, 1.31, 
13, 10, eco1, 1, 472775, 4.8, 14.5, 6.53, 32.64, 20.11, 26.11, 0.01, 0.02, 2.52, 
13, 10, eco2, 2, 369410, 3.8, 21.3, 0.02, 2, 1.13, 1.99, 0, 0, 0.94, 
13, 10, eco3, 3, 292243, 6.5, 15.4, 5.98, 47.93, 29.56, 41.96, 0.01, 0.01, 4.83, 
13, 10, eco4, 4, 482063, 4.2, 15.9, 6.4, 96.17, 57.02, 89.77, 0, 0.02, 3.36, 
13, 10, eco5, 5, 279971, 4.9, 13.3, 8.59, 312.44, 173.44, 303.85, 0.01, 0.04, 3.52, 
13, 10, eco6, 6, 936093, 3.3, 16.5, 1.97, 5.32, 3.77, 3.35, 0, 0, 2.45, 
13, 10, eco7, 7, 521671, 2.8, 18.2, 3.01, 37.15, 19.7, 34.14, 0, 0.01, 1.73, 
13, 10, eco8, 8, 580739, 5.2, 16.3, 1.5, 5.82, 4, 4.32, 0.01, 0.01, 2.59, 
13, 10, eco9, 9, 336263, 6.1, 12.8, 11.88, 6.6, 6.91, -5.28, 0.01, 0.02, 1.51, 
13, 10, eco10, 10, 254883, 2.5, 18.7, 5.99, 92.18, 48.28, 86.19, 0, 0.01, 1.93, 
13, 11, eco1, 1, 472775, 0.1, 11.8, 5.68, 12.96, 9.03, 7.28, 0, 0, 2.04, 
13, 11, eco2, 2, 369410, 0, 16.7, 0.57, 1.1, 0.78, 0.53, 0, 0, 0.76, 
13, 11, eco3, 3, 292243, 0.5, 12.5, 8.44, 34.31, 22.18, 25.87, 0, 0, 4.09, 
13, 11, eco4, 4, 482063, 0.2, 13, 8.55, 58.59, 36.74, 50.04, 0, 0, 2.79, 
13, 11, eco5, 5, 279971, 0.1, 10.7, 6.67, 180.06, 101.9, 173.38, 0, 0, 2.85, 
13, 11, eco6, 6, 936093, 0.2, 13.7, 3.56, 3.31, 2.94, -0.26, 0, 0, 2.04, 
13, 11, eco7, 7, 521671, 0.7, 16.9, 3.06, 27.32, 14.93, 24.25, 0, 0, 1.7, 
13, 11, eco8, 8, 580739, 0.1, 12.2, 2.88, 3.01, 2.57, 0.13, 0, 0, 2.12, 
13, 11, eco9, 9, 336263, 0.4, 10.2, 5.34, 2.31, 2.76, -3.03, 0, 0, 1.39, 
13, 11, eco10, 10, 254883, 0.3, 16.3, 5.41, 65.59, 35.21, 60.18, 0, 0, 1.67, 
13, 12, eco1, 1, 472775, 1.1, 9, 5.34, 17.88, 11.57, 12.53, 0, 0, 2.17, 
13, 12, eco2, 2, 369410, 0.1, 13, 2.7, 1.46, 1.52, -1.25, 0, 0, 0.64, 
13, 12, eco3, 3, 292243, 1.6, 9, 5.09, 30.76, 19.07, 25.67, 0, 0, 4.02, 
13, 12, eco4, 4, 482063, 0.6, 9.9, 6.72, 60.8, 37.12, 54.08, 0, 0, 2.54, 
13, 12, eco5, 5, 279971, 1, 8, 3.12, 203.98, 112.71, 200.86, 0, 0, 2.75, 
13, 12, eco6, 6, 936093, 0.2, 10.5, 4.22, 3.49, 3.2, -0.73, 0, 0, 1.72, 
13, 12, eco7, 7, 521671, 1.5, 14.1, 4.07, 52.21, 28.36, 48.14, 0, 0, 1.77, 
13, 12, eco8, 8, 580739, 0.7, 8.7, 1.77, 3.24, 2.43, 1.46, 0, 0, 2.06, 
13, 12, eco9, 9, 336263, 2.1, 7, 3.07, 3.41, 2.81, 0.35, 0, 0, 2.06, 
13, 12, eco10, 10, 254883, 0.3, 13.7, 4.29, 80.94, 43.08, 76.65, 0, 0, 1.49, 
13, 1, eco1, 1, 472775, 36, 6.3, 1.89, 17.87, 6.9, 15.99, 0.04, 0.17, 2.03, 
13, 1, eco2, 2, 369410, 8.7, 11.8, 7.53, 3.7, 3.54, -3.83, 0.01, 0.02, 2.04, 
13, 1, eco3, 3, 292243, 23.6, 7.3, 2.49, 19.55, 8.34, 17.07, 0.02, 0.11, 11.66, 
13, 1, eco4, 4, 482063, 21.5, 8.3, 4.46, 52.7, 21.59, 48.23, 0.02, 0.13, 6.39, 
13, 1, eco5, 5, 279971, 29.5, 5.3, 1.68, 147.64, 53.09, 145.97, 0.03, 0.2, 6.44, 
13, 1, eco6, 6, 936093, 13.3, 8.9, 3.9, 4.12, 2.75, 0.21, 0.01, 0.03, 4.72, 
13, 1, eco7, 7, 521671, 22.5, 13.6, 6.18, 71.35, 29.79, 65.17, 0.02, 0.25, 3.24, 
13, 1, eco8, 8, 580739, 12.7, 7.7, 1.25, 2.67, 1.4, 1.42, 0.01, 0.03, 5.6, 
13, 1, eco9, 9, 336263, 45.5, 4.9, 0.56, 2.81, 1.29, 2.25, 0.05, 0.11, -1.71, 
13, 1, eco10, 10, 254883, 14.8, 12.9, 5.08, 240.78, 109, 235.69, 0.02, 0.52, 3.88, 
13, 2, eco1, 1, 472775, 21.5, 6.7, 2.3, 18.32, 7.35, 16.03, 0.02, 0.09, 4.34, 
13, 2, eco2, 2, 369410, 8, 12.6, 7.18, 4.2, 3.84, -2.98, 0.01, 0.02, 2.24, 
13, 2, eco3, 3, 292243, 27.9, 7.4, 2.65, 19.75, 8.61, 17.1, 0.03, 0.2, 12.97, 
13, 2, eco4, 4, 482063, 17.4, 8.6, 5.16, 54.97, 23.83, 49.81, 0.02, 0.15, 7.36, 
13, 2, eco5, 5, 279971, 17.8, 4.9, 1.53, 143.41, 52.06, 141.88, 0.02, 0.39, 5.41, 
13, 2, eco6, 6, 936093, 12.5, 9.2, 4.42, 4.35, 3.08, -0.06, 0.01, 0.04, 5.47, 
13, 2, eco7, 7, 521671, 22, 14, 5.68, 75.23, 33.56, 69.55, 0.02, 0.27, 3.62, 
13, 2, eco8, 8, 580739, 17.2, 8.3, 1.69, 2.78, 1.57, 1.09, 0.02, 0.05, 7.24, 
13, 2, eco9, 9, 336263, 32.9, 4.7, 0.4, 2.77, 1.25, 2.37, 0.03, 0.07, 0.92, 
13, 2, eco10, 10, 254883, 15.6, 13.3, 5.06, 241.83, 109.67, 236.77, 0.02, 0.59, 3.92, 
13, 3, eco1, 1, 472775, 8, 9, 6.85, 28.77, 17.32, 21.92, 0.01, 0.05, 4.99, 
13, 3, eco2, 2, 369410, 0.8, 15.6, 1.73, 2.39, 1.87, 0.66, 0, 0, 2, 
13, 3, eco3, 3, 292243, 5.1, 10, 6.5, 29.04, 17.19, 22.54, 0.01, 0, 12.16, 
13, 3, eco4, 4, 482063, 6.3, 10.1, 8.36, 77.94, 45.14, 69.57, 0.01, 0.04, 7.4, 
13, 3, eco5, 5, 279971, 6.3, 7.3, 2.91, 207.76, 102.94, 204.85, 0.01, 0.21, 6.08, 
13, 3, eco6, 6, 936093, 3.4, 10.8, 5.98, 5.61, 4.82, -0.37, 0, 0, 4.96, 
13, 3, eco7, 7, 521671, 4.7, 14.8, 3.37, 67.15, 38.44, 63.78, 0.01, 0, 4.24, 
13, 3, eco8, 8, 580739, 2.9, 11, 3.25, 3.63, 2.92, 0.39, 0, 0, 6.62, 
13, 3, eco9, 9, 336263, 6.2, 7.4, 4.49, 4.28, 3.63, -0.21, 0.01, 0.01, 3.33, 
13, 3, eco10, 10, 254883, 5, 14.5, 4.83, 245.48, 133.96, 240.64, 0.01, 0.05, 3.92, 
13, 4, eco1, 1, 472775, 3.7, 11.5, 9.96, 27.88, 18.73, 17.92, 0, 0.01, 4.1, 
13, 4, eco2, 2, 369410, 0.5, 18.4, 0.24, 1.58, 1.01, 1.33, 0, 0, 1.83, 
13, 4, eco3, 3, 292243, 2.3, 11.4, 9.08, 33.63, 21.88, 24.55, 0, 0, 9.98, 
13, 4, eco4, 4, 482063, 3.9, 12.4, 11.59, 87.07, 54.38, 75.48, 0, 0.01, 6.09, 
13, 4, eco5, 5, 279971, 3.4, 9.9, 7.61, 260.94, 150.46, 253.33, 0, 0.02, 4.93, 
13, 4, eco6, 6, 936093, 1.2, 13, 4.89, 4.52, 4.07, -0.37, 0, 0, 4.26, 
13, 4, eco7, 7, 521671, 2.5, 15.5, 4.48, 60.47, 35.29, 55.99, 0, 0, 3.83, 
13, 4, eco8, 8, 580739, 1.5, 12.7, 3.29, 3.81, 3.19, 0.52, 0, 0, 5.57, 
13, 4, eco9, 9, 336263, 2.5, 9.5, 8.85, 3.92, 4.59, -4.93, 0, 0, 2.71, 
13, 4, eco10, 10, 254883, 2.8, 16, 6.12, 185.9, 104.44, 179.78, 0, 0.01, 3.5, 
13, 5, eco1, 1, 472775, 2.4, 15.4, 3.8, 17.59, 11.6, 13.79, 0, 0, 3.37, 
13, 5, eco2, 2, 369410, 0.1, 24.1, 0, 0.72, 0.41, 0.72, 0, 0, 1.49, 
13, 5, eco3, 3, 292243, 1.5, 16.2, 4.66, 38.29, 25.2, 33.64, 0, 0, 8.56, 
13, 5, eco4, 4, 482063, 1.1, 16.7, 4.55, 60.9, 39.49, 56.35, 0, 0, 5.24, 
13, 5, eco5, 5, 279971, 2, 14.9, 7.44, 193.61, 116.34, 186.17, 0, 0, 4.04, 
13, 5, eco6, 6, 936093, 0.6, 17.6, 0.9, 3.5, 2.49, 2.6, 0, 0, 3.68, 
13, 5, eco7, 7, 521671, 0.6, 18.2, 2.5, 31.55, 18.79, 29.05, 0, 0, 3.34, 
13, 5, eco8, 8, 580739, 1.1, 18.7, 0.51, 3.59, 2.45, 3.07, 0, 0, 4.96, 
13, 5, eco9, 9, 336263, 2.7, 15, 4.07, 3.21, 3.03, -0.86, 0, 0, 2.08, 
13, 5, eco10, 10, 254883, 0.5, 18.9, 5.1, 76.93, 44.36, 71.83, 0, 0, 3.04, 
13, 6, eco1, 1, 472775, 0.1, 17.2, 1.47, 8.43, 5.52, 6.96, 0, 0, 2.76, 
13, 6, eco2, 2, 369410, 0, 26.6, 0, 0.59, 0.33, 0.59, 0, 0, 1.2, 
13, 6, eco3, 3, 292243, 0, 18.6, 3.02, 30.22, 19.79, 27.2, 0, 0, 6.85, 
13, 6, eco4, 4, 482063, 0, 19.1, 3.12, 46.95, 30.49, 43.83, 0, 0, 4.19, 
13, 6, eco5, 5, 279971, 0, 17.2, 5.66, 91.64, 55.95, 85.98, 0, 0, 3.24, 
13, 6, eco6, 6, 936093, 0, 19.9, 0.38, 2.45, 1.67, 2.07, 0, 0, 2.94, 
13, 6, eco7, 7, 521671, 0, 18.7, 2.12, 21.85, 13.04, 19.74, 0, 0, 2.69, 
13, 6, eco8, 8, 580739, 0, 20.9, 0.3, 2.63, 1.76, 2.34, 0, 0, 3.97, 
13, 6, eco9, 9, 336263, 0, 17.2, 0.54, 1.34, 0.99, 0.79, 0, 0, 1.67, 
13, 6, eco10, 10, 254883, 0, 19.9, 4.42, 50.67, 29.03, 46.25, 0, 0, 2.44, 
14, 7, eco1, 1, 472775, 5.1, 20.3, 1.4, 22.43, 13.27, 21.03, 0.01, 0.01, 2.63, 
14, 7, eco2, 2, 369410, 1.8, 28.5, 0, 0.82, 0.45, 0.82, 0, 0, 0.96, 
14, 7, eco3, 3, 292243, 2.4, 21.9, 2.61, 32.62, 20.91, 30.01, 0, 0, 6.26, 
14, 7, eco4, 4, 482063, 3.7, 21.7, 3.4, 66.24, 41.97, 62.84, 0, 0, 4.03, 
14, 7, eco5, 5, 279971, 7.7, 19.6, 6.99, 341.81, 201.18, 334.82, 0.01, 0.14, 3.06, 
14, 7, eco6, 6, 936093, 2.1, 22.7, 0.38, 2.67, 1.77, 2.28, 0, 0, 2.64, 
14, 7, eco7, 7, 521671, 3, 22, 2.52, 33.84, 19.46, 31.32, 0, 0, 2.74, 
14, 7, eco8, 8, 580739, 3.4, 24.6, 0.31, 3.14, 2.07, 2.83, 0, 0, 3.24, 
14, 7, eco9, 9, 336263, 5, 20.4, 0.11, 3.58, 2.24, 3.47, 0.01, 0.01, 1.45, 
14, 7, eco10, 10, 254883, 3.9, 23, 5.63, 107.46, 58.72, 101.83, 0, 0.02, 2.55, 
14, 8, eco1, 1, 472775, 0, 23.4, 0.69, 6.46, 3.97, 5.76, 0, 0, 2.12, 
14, 8, eco2, 2, 369410, 0.1, 32, 0, 0.65, 0.36, 0.65, 0, 0, 0.8, 
14, 8, eco3, 3, 292243, 0, 24.4, 2.14, 19.96, 12.79, 17.82, 0, 0, 5.01, 
14, 8, eco4, 4, 482063, 0.1, 25.1, 2.01, 33.54, 21.4, 31.53, 0, 0, 3.26, 
14, 8, eco5, 5, 279971, 0, 22.4, 4.53, 68.01, 41.47, 63.48, 0, 0, 2.45, 
14, 8, eco6, 6, 936093, 0, 26.3, 0.21, 1.41, 0.93, 1.2, 0, 0, 2.13, 
14, 8, eco7, 7, 521671, 0, 24.1, 1.6, 15.63, 9.06, 14.03, 0, 0, 2.19, 
14, 8, eco8, 8, 580739, 0.1, 27.3, 0.16, 1.48, 0.97, 1.32, 0, 0, 2.62, 
14, 8, eco9, 9, 336263, 0.1, 23.3, 0, 1.15, 0.72, 1.15, 0, 0, 1.22, 
14, 8, eco10, 10, 254883, 0, 25.3, 2.89, 39.64, 21.89, 36.75, 0, 0, 2.06, 
14, 9, eco1, 1, 472775, 3.7, 21.2, 1.32, 17.62, 10.61, 16.3, 0, 0, 2.75, 
14, 9, eco2, 2, 369410, 1.6, 28.8, 0, 0.82, 0.46, 0.82, 0, 0, 1.17, 
14, 9, eco3, 3, 292243, 4, 22.4, 2.59, 39.12, 25, 36.53, 0, 0, 5.57, 
14, 9, eco4, 4, 482063, 5.2, 22.5, 3.34, 87.97, 55.33, 84.63, 0.01, 0.01, 3.84, 
14, 9, eco5, 5, 279971, 4, 19.7, 6.9, 189.73, 112.65, 182.83, 0, 0, 3.35, 
14, 9, eco6, 6, 936093, 2.8, 23.7, 0.37, 2.98, 1.96, 2.61, 0, 0, 2.63, 
14, 9, eco7, 7, 521671, 3.4, 24.6, 2.29, 36.4, 20.76, 34.11, 0, 0.01, 2.51, 
14, 9, eco8, 8, 580739, 2.5, 24.3, 0.29, 2.65, 1.75, 2.36, 0, 0, 3.05, 
14, 9, eco9, 9, 336263, 5.8, 20.4, 0.13, 5.09, 3.2, 4.95, 0.01, 0.01, 1.38, 
14, 9, eco10, 10, 254883, 2.3, 25.4, 4.92, 70.25, 38.66, 65.34, 0, 0, 2.29, 
14, 10, eco1, 1, 472775, 3.2, 17, 2.75, 23.62, 14.47, 20.87, 0, 0, 2.94, 
14, 10, eco2, 2, 369410, 1.1, 24, 0, 0.89, 0.51, 0.89, 0, 0, 0.76, 
14, 10, eco3, 3, 292243, 1.3, 18.4, 3.26, 34.25, 22.09, 30.98, 0, 0, 5.07, 
14, 10, eco4, 4, 482063, 1.8, 18.1, 3.96, 63.23, 40.41, 59.27, 0, 0, 3.84, 
14, 10, eco5, 5, 279971, 3.5, 15.2, 7.89, 264.16, 156.07, 256.27, 0, 0.01, 3.71, 
14, 10, eco6, 6, 936093, 1.2, 18.9, 0.59, 3.15, 2.14, 2.56, 0, 0, 2.61, 
14, 10, eco7, 7, 521671, 1, 22.7, 2.12, 26.04, 15.17, 23.92, 0, 0, 2.45, 
14, 10, eco8, 8, 580739, 2, 19.1, 0.49, 3.59, 2.41, 3.1, 0, 0, 3.16, 
14, 10, eco9, 9, 336263, 2.6, 15.4, 3.24, 3.19, 2.81, -0.04, 0, 0, 2.12, 
14, 10, eco10, 10, 254883, 1.6, 22.4, 5.16, 83.67, 46.66, 78.51, 0, 0, 2.49, 
14, 11, eco1, 1, 472775, 3, 8.7, 7.03, 28.91, 17.66, 21.87, 0, 0.01, 3.38, 
14, 11, eco2, 2, 369410, 0.3, 13.8, 2.88, 2.15, 1.99, -0.73, 0, 0, 0.74, 
14, 11, eco3, 3, 292243, 0.3, 9.6, 7.13, 28.28, 18.89, 21.15, 0, 0, 4.2, 
14, 11, eco4, 4, 482063, 4.6, 10.3, 10.53, 79.68, 48.66, 69.14, 0.01, 0.03, 4.88, 
14, 11, eco5, 5, 279971, 2.7, 7.4, 5.17, 218.11, 122.39, 212.94, 0, 0.01, 4.14, 
14, 11, eco6, 6, 936093, 2.1, 10.9, 6.37, 6.25, 5.44, -0.12, 0, 0, 2.83, 
14, 11, eco7, 7, 521671, 1.3, 15.8, 4.18, 56.13, 32.98, 51.95, 0, 0, 2.23, 
14, 11, eco8, 8, 580739, 1, 8.6, 2.02, 3.49, 2.61, 1.48, 0, 0, 2.96, 
14, 11, eco9, 9, 336263, 1.3, 6.8, 3.07, 3.71, 2.98, 0.64, 0, 0, 2.12, 
14, 11, eco10, 10, 254883, 4, 15.3, 6.38, 288.95, 156.65, 282.57, 0, 0.07, 3.05, 
14, 12, eco1, 1, 472775, 3.7, 6.1, 1.76, 22.17, 11.29, 20.41, 0, 0.02, 4.05, 
14, 12, eco2, 2, 369410, 0.6, 10.6, 4.42, 2.73, 2.68, -1.69, 0, 0, 0.85, 
14, 12, eco3, 3, 292243, 2, 6.6, 1.84, 22.7, 12.82, 20.85, 0, 0, 4.53, 
14, 12, eco4, 4, 482063, 9.3, 7.7, 3.68, 51.88, 24.29, 48.2, 0.01, 0.07, 6.7, 
14, 12, eco5, 5, 279971, 5.5, 4.9, 1.6, 159.57, 76, 157.97, 0.01, 0.01, 4.94, 
14, 12, eco6, 6, 936093, 2.4, 8.5, 3.09, 5.5, 4.02, 2.41, 0, 0, 3.25, 
14, 12, eco7, 7, 521671, 2.3, 12.8, 6.34, 71.88, 41.47, 65.54, 0, 0, 2.57, 
14, 12, eco8, 8, 580739, 2.2, 5.8, 0.32, 2.98, 1.67, 2.66, 0, 0, 2.97, 
14, 12, eco9, 9, 336263, 4.6, 4.2, 0.25, 3.35, 1.84, 3.1, 0.01, 0, 2.69, 
14, 12, eco10, 10, 254883, 4.5, 12.1, 5.01, 253.85, 133.2, 248.83, 0, 0.1, 3.89, 
14, 1, eco1, 1, 472775, 2, 8.5, 6.05, 27.33, 16.73, 21.27, 0, 0, 3.54, 
14, 1, eco2, 2, 369410, 1.7, 13.4, 4.95, 3.77, 3.4, -1.18, 0, 0, 1.31, 
14, 1, eco3, 3, 292243, 3.1, 10.2, 6.89, 32.57, 21.51, 25.68, 0, 0, 5.03, 
14, 1, eco4, 4, 482063, 1.9, 10, 7.9, 68.03, 41.75, 60.13, 0, 0, 5.71, 
14, 1, eco5, 5, 279971, 1.9, 7.2, 2.92, 212.28, 117.48, 209.36, 0, 0.04, 4.43, 
14, 1, eco6, 6, 936093, 2.6, 11, 6.18, 6.61, 5.6, 0.43, 0, 0, 3.18, 
14, 1, eco7, 7, 521671, 2.5, 15.4, 3.17, 76.34, 43.92, 73.17, 0, 0.01, 2.55, 
14, 1, eco8, 8, 580739, 2.7, 8.8, 2.07, 4.14, 3.01, 2.08, 0, 0, 3.48, 
14, 1, eco9, 9, 336263, 4, 7.7, 5.37, 4.68, 4.04, -0.69, 0, 0.01, 2.48, 
14, 1, eco10, 10, 254883, 2.1, 14.3, 4.87, 234.99, 130.06, 230.12, 0, 0.01, 3.45, 
14, 2, eco1, 1, 472775, 3.9, 12, 10.14, 35.19, 22.77, 25.05, 0, 0.02, 3.25, 
14, 2, eco2, 2, 369410, 0.6, 17, 0.8, 1.79, 1.24, 0.99, 0, 0, 1.28, 
14, 2, eco3, 3, 292243, 2.5, 12.2, 7.54, 36.79, 24.75, 29.26, 0, 0, 4.93, 
14, 2, eco4, 4, 482063, 3.7, 13, 9, 92.5, 58.28, 83.5, 0, 0.02, 5.13, 
14, 2, eco5, 5, 279971, 4.3, 10.3, 5.58, 270.69, 158.83, 265.11, 0, 0.07, 4.36, 
14, 2, eco6, 6, 936093, 1.1, 13.4, 4.54, 5.33, 4.48, 0.79, 0, 0, 2.92, 
14, 2, eco7, 7, 521671, 1.9, 16.7, 1.86, 62.81, 36.57, 60.95, 0, 0, 2.6, 
14, 2, eco8, 8, 580739, 1.4, 12.4, 3.31, 4.54, 3.71, 1.23, 0, 0, 3.08, 
14, 2, eco9, 9, 336263, 4.9, 10, 11.87, 5.73, 6.38, -6.14, 0.01, 0.01, 2.44, 
14, 2, eco10, 10, 254883, 2.2, 16.3, 4.6, 220.77, 123.85, 216.16, 0, 0.01, 3.23, 
